Id,MSSubClass,MSZoning,LotFrontage,LotArea,Paved,LotShape,LandContour,Utilities,LandSlope,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,CentralAir,2ndFlrSF,GrLivArea,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,SaleType,SaleCondition,Bath,SalePrice
1202,239948,191004,80,10400,1,1,180183,1,179956,185763,210051,7,5,1998,1998,171483,179803,213732,214432,156221,0,1,3,225230,3,3,3,0,0,866,866,4,1,913,1779,3,1,2,6,6,0,1,202892,1998,202068,2,546,3,187885,2,173401,175202,25,197900
1203,143302,126316,50,6000,1,1,180183,1,179956,185763,143116,5,8,1925,1997,171483,179803,149841,148386,156221,0,1,3,132291,2,3,1,0,0,884,884,4,1,464,1348,3,1,1,5,6,1,2,134091,1960,142156,1,216,3,187885,0,173401,175202,10,117000
1204,185224,191004,75,9750,1,1,180183,1,179956,185763,175985,7,5,2000,2001,171483,179803,213732,214432,204691,171,2,3,225230,3,3,1,0,0,1630,1630,4,1,0,1630,3,1,2,6,6,1,3,202892,2000,142156,2,451,3,187885,2,173401,175202,20,213000
1205,185224,191004,78,10140,1,1,180183,1,179956,185763,175985,5,6,1975,1975,171483,179803,163077,167661,156221,0,1,3,149805,3,3,1,788,0,268,1056,4,1,0,1074,3,1,1,6,6,0,1,202892,1975,202068,2,495,3,187885,2,173401,175202,15,153500
1206,185224,191004,90,14684,1,0,180183,1,179956,185763,175985,7,7,1990,1991,218876,179803,163077,167661,204691,234,2,3,149805,3,3,2,485,177,1496,2158,3,1,0,2196,3,1,2,7,6,1,3,202892,1990,202068,3,701,3,187885,2,173401,175202,20,271900
1207,185224,131558,69,8900,1,1,180183,1,179956,185763,175985,4,4,1966,1966,171483,179803,163077,167661,156221,0,1,3,149805,2,3,1,1056,0,0,1056,2,1,0,1056,2,1,1,5,6,0,1,134091,1966,142156,1,384,3,187885,2,173401,175202,10,107000
1208,185224,191004,70,9135,1,1,180183,1,179956,185763,175985,6,5,2003,2003,171483,179803,213732,214432,204691,120,2,3,225230,3,3,3,340,0,1342,1682,4,1,0,1700,3,1,2,7,6,0,1,202892,2003,202068,2,544,3,187885,2,173401,175202,20,200000
1209,185224,191004,70,7763,1,1,180183,1,179956,185763,175985,5,7,1962,1980,171483,179803,149422,149803,156221,0,1,2,149805,2,3,1,504,108,319,931,2,1,0,1283,3,1,1,6,6,0,1,134091,1980,142156,2,506,3,187885,2,173401,175202,10,140000
1210,185224,191004,85,10182,1,0,180183,1,179956,185763,175985,8,5,2006,2006,218876,179803,213732,214432,265583,420,2,3,225230,4,3,2,1220,0,440,1660,4,1,0,1660,3,1,2,8,6,1,4,202892,2006,202068,2,500,3,187885,2,274945,272291,20,290000
1211,239948,191004,70,11218,1,1,180183,1,179956,185763,210051,6,5,1992,1992,171483,179803,149841,148386,156221,0,2,3,225230,3,3,1,0,0,1055,1055,4,1,790,1845,3,1,2,8,6,1,3,202892,1992,202068,2,462,3,187885,2,173401,175202,25,189000
1212,143302,191004,152,12134,1,0,143104,1,196734,185763,143116,8,7,1988,2005,171483,179803,149841,148386,156221,0,2,3,185100,3,3,3,427,0,132,559,3,1,672,1752,4,1,1,8,6,0,1,160570,1988,202068,2,492,3,187885,2,173401,175202,20,164000
1213,95829,191004,50,9340,1,1,180183,1,179956,185763,175985,4,6,1941,1950,218876,179803,149422,149803,156221,0,1,3,149805,2,3,1,344,0,328,672,2,1,0,672,2,1,1,4,6,0,1,202892,1941,142156,1,234,3,187885,0,173401,175202,10,113000
1214,169736,191004,69,10246,1,0,180183,1,179956,185763,166703,4,9,1965,2001,171483,179803,213732,214432,156221,0,1,2,149805,2,4,3,648,0,0,648,4,1,0,960,0,1,1,3,6,0,1,202892,1965,142156,1,364,3,187885,2,173401,175202,0,145000
1215,147810,191004,69,10205,1,0,180183,1,179956,185763,135074,5,5,1962,1962,171483,179803,149422,149803,156221,0,1,3,149805,2,3,3,784,0,141,925,2,1,0,999,3,1,1,6,6,0,1,202892,1962,142156,1,300,3,187885,2,173401,175202,10,134500
1216,185224,191004,99,7094,1,0,180183,1,179956,185763,175985,5,5,1966,1966,171483,179803,213732,214432,156221,0,1,3,149805,2,3,1,180,374,340,894,2,1,0,894,3,1,1,5,6,0,1,134091,1966,202068,1,384,3,187885,2,173401,175202,10,125000
1217,133541,126316,68,8930,1,1,180183,1,179956,133541,143116,6,5,1978,1978,171483,179803,213732,214432,156221,0,1,3,107365,0,1,0,0,0,0,0,2,1,584,1902,4,2,1,8,6,0,1,202892,1978,142156,2,539,3,187885,2,173401,175202,20,112000
1218,185224,214014,72,8640,1,1,180183,1,179956,185763,175985,8,5,2009,2009,171483,179803,231690,230093,265583,72,2,3,225230,3,3,2,936,0,364,1300,4,1,0,1314,3,1,2,6,6,0,1,202892,2009,202068,2,552,3,187885,2,274945,272291,20,229456
1219,143302,126316,52,6240,1,1,180183,1,179956,185763,143116,4,5,1947,1950,171483,179803,107385,114060,156221,0,1,3,107365,0,1,0,0,0,0,0,3,0,240,912,2,1,1,3,6,0,1,103317,1980,103317,0,0,1,103317,0,173401,175202,10,80500
1220,138647,126316,21,1680,1,1,180183,1,179956,135911,210051,6,5,1971,1971,171483,179803,231690,230093,204691,236,1,3,149805,2,3,1,0,0,672,672,2,1,546,1218,3,1,1,7,6,0,1,103317,1980,103317,0,0,1,103317,0,173401,146526,15,91500
1221,185224,191004,66,7800,1,0,180183,1,179956,185763,175985,5,5,1964,1964,171483,179803,149841,148386,156221,0,1,3,149805,2,3,1,312,600,0,912,2,1,0,912,2,1,1,5,6,0,1,202892,1964,142156,1,288,3,187885,2,173401,146526,10,115000
1222,185224,191004,55,8250,1,1,180183,1,179956,185763,175985,5,5,1968,1968,218876,179803,163077,167661,156221,0,1,3,149805,2,3,1,250,492,210,952,4,1,0,1211,3,1,1,5,6,1,3,202892,1968,142156,1,322,3,187885,2,173401,175202,10,134000
1223,143302,191004,78,10496,1,1,180183,1,179956,185763,143116,6,6,1949,1950,171483,179803,149841,148386,204691,320,1,3,149805,2,3,2,196,0,844,1040,4,1,678,1846,3,1,1,7,6,1,4,202892,1949,142156,1,315,3,187885,2,173401,175202,20,143000
1224,185224,191004,89,10680,1,1,180183,1,179956,185763,175985,5,3,1951,1951,218876,179803,149841,148386,204691,44,1,3,149805,2,2,1,756,0,1380,2136,2,0,0,2136,4,1,1,7,5,0,1,134091,1951,142156,2,528,3,187885,2,173401,175202,20,137900
1225,239948,191004,60,15384,1,0,180183,1,179956,185763,210051,7,5,2004,2005,171483,179803,213732,214432,156221,0,2,3,225230,3,3,3,724,0,64,788,4,1,702,1490,3,1,2,8,6,1,4,202892,2004,240052,2,388,3,187885,2,173401,175202,25,184000
1226,169736,191004,65,10482,1,1,180183,1,179956,185763,166703,6,8,1958,1958,218876,179803,213732,214432,204691,63,1,2,149805,2,3,3,507,0,81,588,4,1,0,1138,3,1,1,6,6,0,1,202892,1958,202068,1,264,3,187885,2,173401,175202,10,145000
1227,239948,191004,86,14598,1,0,180183,1,179956,185763,210051,6,5,2007,2007,171483,179803,213732,214432,265583,74,2,3,225230,3,3,2,0,0,894,894,4,1,1039,1933,4,1,2,9,6,1,4,254751,2007,240052,3,668,3,187885,2,173401,175202,25,214000
1228,185224,191004,72,8872,1,1,180183,1,179956,185763,175985,5,8,1965,2008,171483,179803,213732,214432,204691,300,1,3,149805,2,3,1,595,0,317,912,4,1,0,912,2,1,2,5,6,0,1,134091,1992,142156,2,576,3,187885,2,173401,175202,10,147000
1229,200779,191004,65,8769,1,1,180183,1,179956,181959,175985,9,5,2008,2008,218876,179803,149422,149803,204691,766,3,3,225230,4,3,1,1540,0,162,1702,4,1,0,1702,1,1,3,7,6,1,4,202892,2008,240052,3,1052,3,187885,2,274945,272291,15,367294
1230,169736,191004,70,7910,1,1,180183,1,179956,185763,166703,5,5,1960,1960,218876,179803,194573,167661,156221,0,1,3,149805,2,3,1,666,0,409,1075,3,1,0,1507,4,1,1,7,4,0,1,160570,1960,142156,1,404,3,187885,2,173401,175202,20,127000
1231,133541,191004,69,18890,1,0,180183,1,179956,133541,143116,5,5,1977,1977,213145,179803,175942,168112,156221,1,1,3,149805,3,3,1,498,211,652,1361,4,1,1259,2620,4,2,1,12,6,1,3,254751,1977,202068,2,600,3,187885,0,173401,175202,30,190000
1232,133541,191004,70,7728,1,1,180183,1,179956,133541,166703,5,6,1962,1962,218876,179803,149841,148386,204691,120,1,3,149805,2,3,3,803,0,303,1106,2,1,0,1190,3,1,1,6,6,0,1,202892,1962,142156,2,540,3,187885,2,173401,175202,10,132500
1233,133541,191004,70,9842,1,1,180183,1,179956,133541,175985,4,5,1962,1962,171483,179803,163077,167661,156221,0,1,3,107365,0,1,0,0,0,0,0,2,1,0,1224,2,2,1,6,6,0,1,109985,1962,142156,2,462,3,187885,2,173401,175202,20,101800
1234,185224,191004,69,12160,1,0,180183,1,179956,185763,175985,5,5,1959,1959,218876,179803,175942,168112,204691,180,1,3,149805,2,3,1,1000,0,188,1188,1,1,0,1188,3,1,1,6,6,0,1,202892,1959,202068,2,531,3,187885,2,143973,146526,10,142000
1235,166772,131558,55,8525,1,1,143104,1,179956,185763,210051,5,6,1911,1950,171483,179803,149422,149803,156221,0,1,3,225230,2,3,3,0,0,940,940,2,0,940,1964,4,1,1,7,6,0,1,103317,1980,103317,0,0,1,103317,0,173401,146526,15,130000
1236,166772,191004,96,13132,1,1,180183,1,179956,185763,210051,5,5,1914,1950,171483,179803,149841,148386,156221,0,1,3,132291,3,3,2,0,0,747,747,3,1,892,1784,4,1,1,9,6,0,1,134091,1914,142156,1,180,2,114654,0,173401,175202,15,138887
1237,138647,191004,36,2628,1,1,180183,1,179956,135911,210051,7,5,2003,2003,171483,179803,213732,161328,265583,106,2,3,225230,3,3,1,0,0,764,764,4,1,862,1626,2,1,2,6,6,0,1,254751,2003,202068,2,474,3,187885,2,173401,175202,25,175500
1238,239948,191004,41,12393,1,0,180183,1,179956,185763,210051,7,5,2004,2005,171483,179803,213732,214432,156221,0,2,3,225230,3,3,1,0,0,847,847,4,1,1101,1948,4,1,2,8,6,1,4,254751,2004,240052,2,434,3,187885,2,173401,175202,25,195000
1239,185224,191004,63,13072,1,1,180183,1,179956,185763,175985,6,5,2005,2005,171483,179803,213732,214432,156221,0,2,3,225230,3,3,1,0,0,1141,1141,4,1,0,1141,3,1,1,6,6,0,1,134091,2005,142156,2,484,3,187885,2,173401,146526,15,142500
1240,185224,191004,64,9037,1,0,231533,1,179956,185763,175985,8,5,2006,2006,218876,179803,213732,214432,204691,32,2,3,225230,3,3,3,428,0,1048,1476,4,1,0,1484,2,1,3,6,6,1,4,202892,2006,202068,2,472,3,187885,2,173401,175202,20,265900
1241,239948,191004,65,8158,1,1,180183,1,179956,185763,210051,7,5,2003,2003,171483,179803,213732,214432,204691,252,2,3,225230,3,3,1,550,0,334,884,4,1,884,1768,3,1,2,8,6,0,1,202892,2003,202068,2,543,3,187885,2,173401,175202,25,224900
1242,185224,191004,83,9849,1,1,180183,1,179956,185763,175985,7,6,2007,2007,218876,179803,213732,214432,265583,0,2,3,225230,3,3,3,0,0,1689,1689,4,1,0,1689,3,1,2,7,6,0,1,202892,2007,202068,3,954,3,187885,2,274945,272291,20,248328
1243,147810,191004,85,10625,1,1,180183,1,179956,185763,135074,7,6,1974,1974,171483,179803,175942,168112,204691,81,1,3,149805,3,3,4,885,168,0,1053,2,1,0,1173,3,1,2,6,6,2,3,202892,1974,202068,2,528,3,187885,2,173401,149600,20,170000
1244,185224,191004,107,13891,1,1,180183,1,179956,185763,175985,10,5,2006,2006,171483,179803,213732,214432,236433,0,3,3,225230,4,4,4,1386,0,690,2076,4,1,0,2076,2,1,3,7,6,1,4,202892,2006,240052,3,850,3,187885,2,274945,272291,25,465000
1245,166772,191004,69,11435,1,0,231533,1,196734,185763,210051,8,7,1929,1950,171483,179803,194573,155905,156221,0,1,3,225230,3,3,1,0,0,792,792,1,1,725,1517,3,1,2,7,6,2,4,134091,1931,142156,2,400,3,187885,2,173401,175202,10,230000
1246,169736,191004,78,12090,1,1,180183,1,179956,185763,166703,6,7,1984,2003,218876,179803,213732,214432,204691,74,1,3,149805,3,3,1,0,0,585,585,4,1,728,1868,3,1,1,7,6,1,3,254751,1984,240052,2,477,3,187885,2,173401,146526,35,178000
1247,239948,214014,65,8125,1,1,180183,1,179956,185763,210051,7,5,2005,2006,171483,179803,213732,214432,156221,0,2,3,225230,3,3,1,0,0,756,756,4,1,797,1553,3,1,2,6,6,0,1,202892,2005,202068,2,615,3,187885,2,274945,272291,25,186500
1248,169736,191004,69,12328,1,0,180183,1,179956,185763,166703,6,5,1976,1976,171483,179803,163077,167661,204691,335,1,3,149805,2,3,3,539,0,473,1012,2,1,0,1034,3,1,1,6,6,0,1,202892,1976,142156,3,888,3,187885,2,173401,175202,10,169900
1249,192437,126316,60,9600,1,1,180183,1,179956,185763,157355,6,5,1917,1950,171483,179803,107385,114060,156221,0,1,3,132291,3,3,1,319,0,416,735,1,0,924,2058,3,1,1,8,6,1,4,134091,1950,142156,2,396,2,114654,1,173401,175202,15,129500
1250,185224,191004,60,7200,1,1,180183,1,179956,185763,175985,5,7,1950,1950,171483,179803,149422,149803,156221,0,1,3,149805,2,3,1,534,96,246,876,2,1,0,988,3,1,1,6,6,0,1,202892,1950,142156,1,276,3,187885,2,173401,175202,10,119000
1251,185224,191004,93,11160,1,1,180183,1,179956,185763,175985,7,5,1968,1968,218876,179803,194573,195817,156221,0,2,3,149805,2,3,1,1065,0,1045,2110,4,1,0,2110,3,1,3,8,6,2,3,202892,1968,240052,2,522,3,187885,2,173401,175202,25,244000
1252,200779,191004,69,3136,1,0,180183,1,179956,181959,175985,7,5,2003,2003,171483,179803,213732,161328,265583,163,2,3,225230,3,3,1,0,0,1405,1405,4,1,0,1405,2,1,2,6,6,1,4,202892,2003,202068,2,478,3,187885,2,173401,175202,20,171750
1253,185224,191004,62,9858,1,1,180183,1,179956,185763,175985,5,6,1968,1968,171483,179803,163077,167661,156221,0,1,3,149805,2,3,1,510,0,354,864,2,1,0,874,3,1,1,5,6,0,1,202892,1968,202068,1,288,3,187885,2,173401,175202,10,130000
1254,239948,191004,69,17542,1,0,180183,1,179956,185763,210051,7,7,1974,2003,171483,179803,149841,148386,156221,0,2,3,149805,2,3,4,125,1031,36,1192,2,1,651,2167,3,1,2,9,6,2,4,202892,1974,202068,2,518,3,187885,2,173401,175202,25,294000
1255,239948,191004,60,6931,1,1,180183,1,179956,185763,210051,7,5,2003,2004,171483,179803,213732,214432,265583,92,2,3,225230,3,3,1,0,0,746,746,4,1,896,1656,3,1,2,7,6,1,4,254751,2003,240052,2,397,3,187885,2,173401,175202,25,165400
1256,143302,126316,52,6240,1,1,180183,1,179956,185763,143116,6,6,1931,1950,171483,179803,149841,148386,156221,0,1,3,132291,2,2,1,425,0,459,884,2,1,408,1367,3,1,1,6,6,1,4,134091,1978,142156,1,560,3,187885,2,173401,175202,10,127500
1257,185224,191004,91,14303,1,0,180183,1,179956,185763,175985,8,5,1994,1994,218876,179803,163077,167661,204691,554,2,3,225230,3,3,4,1314,0,672,1986,4,1,0,1987,2,1,2,7,6,1,3,202892,1994,240052,2,691,3,187885,2,173401,175202,20,301500
1258,95829,191004,56,4060,1,1,180183,1,179956,185763,175985,5,8,1922,1950,171483,179803,149841,148386,156221,0,1,3,225230,1,3,1,0,0,864,864,4,1,0,864,2,1,1,4,6,0,1,103317,1980,103317,0,0,1,103317,2,173401,175202,10,99900
1259,169736,191004,59,9587,1,0,180183,1,179956,185763,166703,7,5,2005,2005,171483,179803,213732,214432,265583,182,2,3,225230,3,3,4,655,0,201,856,4,1,0,1166,2,1,2,5,6,0,1,202892,2005,240052,2,400,3,187885,2,173401,175202,20,190000
1260,185224,191004,65,9750,1,1,180183,1,179956,185763,175985,6,8,1969,1969,171483,179803,163077,167661,156221,0,1,3,149805,3,3,1,602,438,14,1054,3,1,0,1054,3,1,1,6,6,0,1,202892,1969,142156,2,460,3,187885,2,173401,175202,15,151000
1261,239948,191004,69,24682,1,0,180183,1,179956,185763,210051,6,5,1999,1999,171483,179803,213732,214432,156221,0,1,3,225230,3,3,1,0,0,841,841,4,1,783,1675,3,1,1,7,6,1,3,254751,1999,240052,2,502,3,187885,2,173401,175202,25,181000
1262,185224,191004,80,9600,1,1,180183,1,179956,185763,175985,5,6,1956,1956,218876,179803,149422,149803,156221,0,1,3,149805,2,3,1,504,0,546,1050,3,1,0,1050,2,1,1,5,6,0,1,202892,1956,142156,1,338,3,187885,2,173401,175202,10,128900
1263,143302,191004,69,11250,1,1,180183,1,179956,185763,143116,4,5,1957,1989,171483,179803,149841,148386,156221,0,1,3,149805,2,3,3,0,0,1104,1104,4,1,684,1788,5,1,1,8,2,2,3,202892,1957,142156,1,304,3,187885,2,173401,175202,10,161500
1264,166772,191004,60,13515,1,1,180183,1,179956,185763,210051,6,6,1919,1950,148910,179803,149841,148386,156221,0,1,3,225230,2,3,1,0,0,764,764,4,1,764,1824,3,1,1,8,6,1,4,134091,1940,142156,2,520,3,187885,0,173401,175202,10,180500
1265,200779,131558,34,4060,1,1,180183,1,179956,181959,175985,6,5,1998,1999,171483,179803,149422,149803,156221,0,2,3,225230,3,3,1,266,0,1139,1405,4,1,0,1337,2,1,2,5,6,0,1,202892,1998,240052,2,511,3,187885,2,143973,146526,20,181000
1266,138647,214014,35,3735,1,1,180183,1,179956,181959,210051,7,5,1999,1999,218876,179803,149422,149803,204691,218,2,3,225230,3,3,1,450,0,241,691,4,1,739,1452,3,1,2,6,6,0,1,134091,1999,142156,2,506,3,187885,2,173401,175202,25,183900
1267,129613,126316,60,10120,1,0,143104,1,179956,128432,157355,7,4,1910,1950,218876,179803,149841,148386,156221,0,0,3,149805,2,3,1,0,0,925,925,2,0,925,1889,4,2,1,9,6,1,4,134091,1960,142156,1,308,3,187885,0,173401,175202,15,122000
1268,185224,191004,89,13214,1,0,231533,1,179956,185763,175985,9,5,2008,2009,218876,179803,162990,230093,156221,0,3,3,225230,4,3,4,0,0,2002,2002,4,1,0,2018,3,1,3,10,6,1,4,202892,2009,240052,3,746,3,187885,2,173401,175202,20,378500
1269,143302,191004,69,14100,1,0,180183,1,196734,185763,143116,8,9,1935,1997,171483,179803,162990,155905,204691,632,1,2,149805,2,3,2,192,0,536,728,4,1,1479,3447,4,1,2,11,6,2,4,254751,1982,142156,3,1014,3,187885,2,173401,175202,35,381000
1270,143302,191004,78,11344,1,1,180183,1,179956,185763,143116,5,5,1958,1958,171483,179803,149422,149803,204691,180,1,3,149805,2,3,1,460,0,414,874,2,1,650,1524,3,1,1,7,6,0,1,202892,1958,142156,1,315,3,187885,2,173401,175202,15,144000
1271,157300,191004,69,23595,1,1,203661,1,204379,185763,175985,7,6,1979,1979,213145,240312,175942,168112,156221,0,2,3,225230,3,3,4,1258,0,74,1332,2,1,192,1524,0,1,2,4,6,1,3,202892,1979,240052,2,586,3,187885,2,173401,175202,5,260000
1272,185224,191004,69,9156,1,0,180183,1,179956,185763,175985,6,7,1968,1968,218876,179803,194573,195817,156221,0,1,3,149805,2,3,1,0,0,1489,1489,3,1,0,1489,3,1,2,7,6,1,4,202892,1968,202068,2,462,3,187885,2,173401,175202,20,185750
1273,185224,191004,69,13526,1,0,180183,1,179956,185763,175985,5,6,1965,1965,218876,179803,163077,168112,204691,114,1,3,149805,2,3,1,560,375,0,935,2,1,0,935,3,1,1,5,6,0,1,202892,1965,142156,1,288,3,187885,2,173401,175202,10,137000
1274,169736,191004,124,11512,1,0,180183,1,179956,185763,166703,6,7,1959,2006,171483,179803,175942,168112,204691,84,1,3,149805,2,3,3,719,0,300,1019,3,1,0,1357,2,1,3,5,6,1,4,160570,1959,202068,1,312,3,187885,2,173401,175202,10,177000
1275,143302,191004,53,5362,1,1,180183,1,179956,185763,143116,5,6,1910,2003,171483,179803,149841,161328,156221,0,1,3,225230,2,3,1,0,0,661,661,4,1,589,1250,3,1,1,8,6,1,4,134091,1985,142156,2,552,3,187885,2,173401,175202,20,139000
1276,133541,191004,95,11345,1,1,180183,1,179956,133541,210051,5,5,1948,1950,171483,180921,107385,114060,265583,567,1,3,149805,2,3,1,220,0,708,928,3,1,992,1920,4,2,1,10,6,0,1,134091,1948,142156,2,400,3,114654,2,173401,175202,20,137000
1277,239948,191004,69,12936,1,0,180183,1,179956,185763,210051,6,6,1972,1972,171483,179803,163077,168112,156221,0,1,3,149805,2,4,1,593,0,130,723,2,1,660,1395,3,1,1,6,6,1,3,202892,1972,142156,2,497,3,187885,2,173401,175202,15,162000
1278,169736,191004,69,17871,1,0,180183,1,179956,185763,166703,6,5,1967,1976,171483,179803,163077,167661,204691,359,1,3,149805,3,3,3,528,0,1152,1680,1,1,0,1724,3,1,1,7,6,1,4,202892,1967,202068,2,480,3,187885,2,173401,175202,15,197900
1279,239948,191004,75,9473,1,1,180183,1,179956,185763,210051,8,5,2002,2002,171483,179803,213732,214432,236433,0,2,3,225230,3,3,1,804,0,324,1128,4,1,903,2031,3,1,2,7,6,1,4,202892,2002,202068,2,577,3,187885,2,173401,175202,25,237000
1280,143302,74541,60,7500,1,1,180183,1,179956,185763,143116,4,4,1920,1950,171483,179803,149422,149803,156221,0,1,2,149805,2,3,1,0,0,698,698,2,1,430,1128,2,1,1,6,6,0,1,134091,1980,202068,2,528,3,187885,2,143973,146526,10,68400
1281,185224,191004,67,9808,1,0,180183,1,179956,185763,175985,7,5,2002,2002,171483,179803,213732,214432,204691,110,2,3,225230,3,3,1,788,0,785,1573,4,1,0,1573,3,1,2,6,6,0,1,202892,2002,202068,2,544,3,187885,2,173401,175202,20,227000
1282,185224,191004,50,8049,1,0,180183,1,179956,185763,175985,7,5,1990,1990,218876,179803,163077,167661,204691,54,1,3,149805,3,3,1,1053,0,256,1309,2,1,0,1339,2,1,1,6,6,1,3,202892,1990,240052,2,484,4,179930,2,173401,175202,20,180000
1283,185224,191004,61,8800,1,0,180183,1,179956,185763,175985,5,7,1977,2008,171483,179803,163077,167661,156221,0,1,3,149805,3,3,2,532,144,364,1040,2,1,0,1040,3,1,2,5,6,0,1,134091,1977,142156,2,484,3,187885,2,173401,175202,20,150500
1284,133541,191004,94,9400,1,1,203661,1,179956,133541,210051,6,5,1971,1971,180569,179803,149422,161328,156221,0,1,3,149805,2,3,3,0,0,912,912,2,1,912,1824,4,2,1,8,6,0,1,103317,1980,103317,0,0,1,103317,2,173401,175202,30,139000
1285,143302,191004,50,9638,1,1,180183,1,179956,185763,143116,6,7,1919,1990,171483,179803,149841,161328,156221,0,1,3,225230,2,3,1,0,0,804,804,4,1,748,2447,4,1,2,10,2,1,4,134091,1969,142156,1,336,3,187885,2,173401,175202,20,169000
1286,143302,126316,50,6000,1,1,180183,1,179956,185763,143116,6,6,1939,1950,171483,179803,149422,149803,156221,0,1,1,149805,2,3,1,0,0,780,780,4,1,587,1412,4,1,1,6,6,1,4,134091,1939,142156,1,280,3,187885,2,173401,175202,10,132500
1287,185224,191004,69,9790,1,1,180183,1,179956,185763,175985,6,5,1963,1963,218876,179803,163077,167661,204691,451,1,3,149805,2,3,1,569,81,678,1328,2,1,0,1328,3,1,1,6,6,2,4,202892,1963,142156,2,528,3,187885,2,173401,175202,15,143000
1288,185224,191004,69,36500,1,0,203661,1,196734,185763,175985,5,5,1964,1964,171483,179803,149841,148386,146318,621,1,2,149805,2,3,3,812,0,812,1624,1,1,0,1582,4,1,1,7,6,0,1,202892,1964,142156,2,390,3,187885,0,173401,175202,20,190000
1289,200779,191004,40,5664,1,0,180183,1,179956,181959,175985,8,5,2000,2000,171483,179803,231690,230093,156221,0,2,3,225230,3,3,1,1158,0,343,1501,4,1,0,1659,2,1,3,5,6,1,5,202892,2000,240052,2,499,3,187885,2,173401,175202,20,278000
1290,239948,191004,86,11065,1,0,180183,1,179956,185763,210051,8,5,2006,2006,171483,179803,213732,214432,265583,788,2,3,225230,3,3,2,0,0,1085,1085,4,1,850,1970,3,1,3,8,6,1,4,254751,2006,240052,3,753,3,187885,2,274945,272291,25,281000
1291,169736,191004,69,14112,1,0,180183,1,179956,185763,166703,5,7,1964,1964,218876,179803,149841,167661,204691,86,1,3,225230,2,3,3,1014,0,138,1152,2,1,0,1152,3,1,1,6,6,1,4,202892,1964,202068,2,484,3,187885,2,173401,175202,10,180500
1292,138647,126316,21,1680,1,1,180183,1,179956,135911,210051,5,7,1972,1972,171483,179803,231690,230093,204691,268,1,3,149805,2,3,1,231,0,399,630,2,1,672,1302,3,1,1,6,6,0,1,134091,1972,142156,1,264,3,187885,2,173401,175202,25,119500
1293,166772,126316,60,6600,1,1,180183,1,179956,185763,210051,5,4,1892,1965,171483,179803,149841,148386,156221,0,1,3,166059,2,3,1,0,0,994,994,2,0,994,2372,4,2,1,11,2,0,1,202892,1985,202068,1,432,3,187885,2,173401,175202,20,107500
1294,239948,191004,78,10140,1,1,180183,1,179956,185763,210051,7,5,1976,1976,171483,179803,163077,167661,156221,0,1,3,225230,3,3,1,194,0,638,832,2,1,832,1664,4,1,1,8,6,1,3,202892,1976,202068,2,528,3,187885,2,173401,175202,25,162900
1295,185224,191004,60,8172,1,1,180183,1,179956,185763,175985,5,7,1955,1990,218876,179803,150655,168112,156221,0,1,3,149805,2,3,1,167,0,697,864,2,1,0,864,2,1,1,5,6,0,1,134091,1957,142156,2,572,3,187885,0,173401,175202,10,115000
1296,185224,191004,70,8400,1,1,180183,1,179956,185763,175985,5,5,1968,1968,218876,179803,163077,167661,204691,168,1,3,149805,2,3,3,1016,0,36,1052,3,1,0,1052,3,1,1,5,6,0,1,202892,1968,202068,1,288,3,187885,2,173401,175202,15,138500
